Year,Foundry,Process Size [nm],Transistors [million],Die Size [mm²],Production,GPU Clock [MHz],Memory Clock [MHz],Memory Size [GB],Memory Type,Memory Bus [bit],Bandwidth [GB/s],TMUs,ROPs,Pixel Rate [GPixel/s],Texture Rate [GTexel/s],Slot Width,TDP [W],Outputs,Power Connectors,DirectX,OpenGL,Manufacturer,CORES,Shading Units,FP32 (float) performance [TFLOPS],Shader Model
2001,TSMC,180.0,30.0,131.0,End-of-life,200.0,200.0,0.064,DDR,128.0,6.400000095367432,4.0,4.0,0.8,0.8,Single-slot,30.0,1x VGA,1x Molex,8.0,1.1,3dfx,,,,
2001,TSMC,180.0,25.0,,End-of-life,200.0,200.0,0.064,DDR,128.0,6.400000095367432,4.0,4.0,0.8,0.8,Single-slot,30.0,"1x DVI
1x VGA
1x S-Video",None,8.0,1.1,3dfx,,,,
2001,TSMC,180.0,25.0,,End-of-life,200.0,200.0,0.064,DDR,128.0,6.400000095367432,4.0,4.0,0.8,0.8,Single-slot,60.0,"1x DVI
1x VGA
1x S-Video",None,8.0,1.1,3dfx,,,,
2000,TSMC,250.0,14.0,112.0,End-of-life,166.0,166.0,0.016,SDR,128.0,2.6559998989105225,2.0,2.0,0.332,0.332,Single-slot,15.0,1x VGA,None,6.0,1.1,3dfx,,,,
2000,TSMC,250.0,14.0,112.0,End-of-life,166.0,166.0,0.032,SDR,128.0,2.6559998989105225,2.0,2.0,0.332,0.332,Single-slot,15.0,1x VGA,None,6.0,1.1,3dfx,,,,
2000,TSMC,250.0,14.0,112.0,End-of-life,166.0,166.0,0.032,SDR,128.0,2.6559998989105225,2.0,2.0,0.332,0.332,Single-slot,15.0,1x VGA,None,6.0,1.1,3dfx,,,,
2000,TSMC,250.0,14.0,112.0,End-of-life,166.0,166.0,0.064,SDR,128.0,2.6559998989105225,2.0,2.0,0.332,0.332,Single-slot,15.0,1x VGA,None,6.0,1.1,3dfx,,,,
2000,TSMC,180.0,14.0,112.0,End-of-life,166.0,166.0,0.016,SDR,128.0,2.6559998989105225,2.0,2.0,0.332,0.332,Single-slot,15.0,1x VGA,None,6.0,1.1,3dfx,,,,
2000,TSMC,180.0,14.0,112.0,End-of-life,143.0,143.0,0.016,DDR,128.0,4.576000213623047,2.0,2.0,0.28600000000000003,0.28600000000000003,Single-slot,15.0,"1x DVI
1x VGA",None,6.0,1.1,3dfx,,,,
2000,TSMC,180.0,14.0,112.0,End-of-life,166.0,166.0,0.016,DDR,128.0,5.311999797821045,2.0,2.0,0.332,0.332,Single-slot,15.0,"1x DVI
1x VGA",None,6.0,1.1,3dfx,,,,
2000,TSMC,180.0,14.0,112.0,End-of-life,166.0,166.0,0.032,DDR,128.0,5.311999797821045,2.0,2.0,0.332,0.332,Single-slot,15.0,"1x DVI
1x VGA",None,6.0,1.1,3dfx,,,,
2000,TSMC,180.0,14.0,112.0,End-of-life,166.0,166.0,0.032,SDR,128.0,2.6559998989105225,2.0,2.0,0.332,0.332,Single-slot,15.0,1x VGA,None,6.0,1.1,3dfx,,,,
2000,TSMC,250.0,14.0,112.0,End-of-life,166.0,166.0,0.016,SDR,128.0,2.6559998989105225,2.0,2.0,0.332,0.332,Single-slot,30.0,1x VGA,1x Molex,6.0,1.1,3dfx,,,,
2000,TSMC,250.0,14.0,112.0,End-of-life,166.0,166.0,0.016,SDR,128.0,2.6559998989105225,2.0,2.0,0.332,0.332,Single-slot,30.0,1x VGA,1x Molex,6.0,1.1,3dfx,,,,
2000,TSMC,250.0,14.0,112.0,End-of-life,166.0,166.0,0.032,SDR,128.0,2.6559998989105225,2.0,2.0,0.332,0.332,Single-slot,30.0,1x VGA,1x Molex,6.0,1.1,3dfx,,,,
2000,TSMC,250.0,14.0,112.0,End-of-life,166.0,166.0,0.032,SDR,128.0,2.6559998989105225,2.0,2.0,0.332,0.332,Single-slot,30.0,1x VGA,1x Molex,6.0,1.1,3dfx,,,,
2000,TSMC,250.0,14.0,112.0,End-of-life,166.0,166.0,0.032,SDR,128.0,2.6559998989105225,2.0,2.0,0.332,0.332,Single-slot,60.0,1x VGA,None,6.0,1.1,3dfx,,,,
1999,TSMC,250.0,8.199999809265137,74.0,End-of-life,143.0,143.0,0.008,SDR,128.0,2.2880001068115234,2.0,1.0,0.14300000000000002,0.28600000000000003,Single-slot,15.0,1x VGA,None,6.0,1.1,3dfx,,,,
1999,TSMC,250.0,8.199999809265137,74.0,End-of-life,143.0,143.0,0.012,SDR,128.0,2.2880001068115234,2.0,1.0,0.14300000000000002,0.28600000000000003,Single-slot,15.0,1x VGA,None,6.0,1.1,3dfx,,,,
1999,TSMC,250.0,8.199999809265137,74.0,End-of-life,143.0,143.0,0.016,SDR,128.0,2.2880001068115234,2.0,1.0,0.14300000000000002,0.28600000000000003,Single-slot,15.0,1x VGA,None,6.0,1.1,3dfx,,,,
1999,TSMC,250.0,8.199999809265137,74.0,End-of-life,143.0,143.0,0.016,SDR,128.0,2.2880001068115234,2.0,1.0,0.14300000000000002,0.28600000000000003,Single-slot,15.0,1x VGA,None,6.0,1.1,3dfx,,,,
1999,TSMC,250.0,8.199999809265137,74.0,End-of-life,143.0,143.0,0.016,SDR,128.0,2.2880001068115234,2.0,1.0,0.14300000000000002,0.28600000000000003,Single-slot,15.0,1x VGA,None,6.0,1.1,3dfx,,,,
1999,TSMC,250.0,8.199999809265137,74.0,End-of-life,166.0,166.0,0.016,SDR,128.0,2.6559998989105225,2.0,1.0,0.166,0.332,Single-slot,15.0,1x VGA,None,6.0,1.1,3dfx,,,,
1999,TSMC,250.0,8.199999809265137,74.0,End-of-life,166.0,166.0,0.016,SDR,128.0,2.6559998989105225,2.0,1.0,0.166,0.332,Single-slot,15.0,1x VGA,None,6.0,1.1,3dfx,,,,
1999,TSMC,250.0,8.199999809265137,74.0,End-of-life,183.0,183.0,0.016,SDR,128.0,2.927999973297119,2.0,1.0,0.183,0.366,Single-slot,15.0,1x VGA,None,6.0,1.1,3dfx,,,,
1998,TSMC,350.0,4.0,137.0,End-of-life,100.0,100.0,0.016,SDR,128.0,1.600000023841858,1.0,1.0,0.1,0.1,Single-slot,15.0,1x VGA,None,6.0,1.1,3dfx,,,,
1998,TSMC,350.0,4.0,137.0,End-of-life,100.0,100.0,0.016,SDR,128.0,1.600000023841858,1.0,1.0,0.1,0.1,Single-slot,15.0,1x VGA,None,6.0,1.1,3dfx,,,,
1998,TSMC,350.0,4.0,119.0,End-of-life,90.0,90.0,0.012,EDO,192.0,2.1600000858306885,2.0,1.0,0.09,0.18,Single-slot,15.0,2x VGA,None,6.0,1.1,3dfx,,,,
1998,TSMC,350.0,4.0,119.0,End-of-life,90.0,90.0,0.008,EDO,192.0,2.1600000858306885,2.0,1.0,0.09,0.18,Single-slot,15.0,2x VGA,None,6.0,1.1,3dfx,,,,
1996,TSMC,500.0,1.0,135.0,End-of-life,50.0,50.0,0.004,EDO,128.0,0.8,1.0,1.0,0.05,0.05,Single-slot,15.0,2x VGA,None,5.0,1.1,3dfx,,,,
2001,TSMC,180.0,30.0,131.0,End-of-life,200.0,200.0,0.064,DDR,128.0,6.400000095367432,4.0,4.0,0.8,0.8,Single-slot,30.0,1x VGA,1x Molex,8.0,1.1,AMD,,,,
2001,TSMC,180.0,25.0,,End-of-life,200.0,200.0,0.064,DDR,128.0,6.400000095367432,4.0,4.0,0.8,0.8,Single-slot,30.0,"1x DVI
1x VGA
1x S-Video",None,8.0,1.1,AMD,,,,
2001,TSMC,180.0,25.0,,End-of-life,200.0,200.0,0.064,DDR,128.0,6.400000095367432,4.0,4.0,0.8,0.8,Single-slot,60.0,"1x DVI
1x VGA
1x S-Video",None,8.0,1.1,AMD,,,,
2000,TSMC,250.0,14.0,112.0,End-of-life,166.0,166.0,0.016,SDR,128.0,2.6559998989105225,2.0,2.0,0.332,0.332,Single-slot,15.0,1x VGA,None,6.0,1.1,AMD,,,,
2000,TSMC,250.0,14.0,112.0,End-of-life,166.0,166.0,0.032,SDR,128.0,2.6559998989105225,2.0,2.0,0.332,0.332,Single-slot,15.0,1x VGA,None,6.0,1.1,AMD,,,,
2000,TSMC,250.0,14.0,112.0,End-of-life,166.0,166.0,0.032,SDR,128.0,2.6559998989105225,2.0,2.0,0.332,0.332,Single-slot,15.0,1x VGA,None,6.0,1.1,AMD,,,,
2000,TSMC,250.0,14.0,112.0,End-of-life,166.0,166.0,0.064,SDR,128.0,2.6559998989105225,2.0,2.0,0.332,0.332,Single-slot,15.0,1x VGA,None,6.0,1.1,AMD,,,,
2000,TSMC,180.0,14.0,112.0,End-of-life,166.0,166.0,0.016,SDR,128.0,2.6559998989105225,2.0,2.0,0.332,0.332,Single-slot,15.0,1x VGA,None,6.0,1.1,AMD,,,,
2000,TSMC,180.0,14.0,112.0,End-of-life,143.0,143.0,0.016,DDR,128.0,4.576000213623047,2.0,2.0,0.28600000000000003,0.28600000000000003,Single-slot,15.0,"1x DVI
1x VGA",None,6.0,1.1,AMD,,,,
2000,TSMC,180.0,14.0,112.0,End-of-life,166.0,166.0,0.016,DDR,128.0,5.311999797821045,2.0,2.0,0.332,0.332,Single-slot,15.0,"1x DVI
1x VGA",None,6.0,1.1,AMD,,,,
2000,TSMC,180.0,14.0,112.0,End-of-life,166.0,166.0,0.032,DDR,128.0,5.311999797821045,2.0,2.0,0.332,0.332,Single-slot,15.0,"1x DVI
1x VGA",None,6.0,1.1,AMD,,,,
2000,TSMC,180.0,14.0,112.0,End-of-life,166.0,166.0,0.032,SDR,128.0,2.6559998989105225,2.0,2.0,0.332,0.332,Single-slot,15.0,1x VGA,None,6.0,1.1,AMD,,,,
2000,TSMC,250.0,14.0,112.0,End-of-life,166.0,166.0,0.016,SDR,128.0,2.6559998989105225,2.0,2.0,0.332,0.332,Single-slot,30.0,1x VGA,1x Molex,6.0,1.1,AMD,,,,
2000,TSMC,250.0,14.0,112.0,End-of-life,166.0,166.0,0.016,SDR,128.0,2.6559998989105225,2.0,2.0,0.332,0.332,Single-slot,30.0,1x VGA,1x Molex,6.0,1.1,AMD,,,,
2000,TSMC,250.0,14.0,112.0,End-of-life,166.0,166.0,0.032,SDR,128.0,2.6559998989105225,2.0,2.0,0.332,0.332,Single-slot,30.0,1x VGA,1x Molex,6.0,1.1,AMD,,,,
2000,TSMC,250.0,14.0,112.0,End-of-life,166.0,166.0,0.032,SDR,128.0,2.6559998989105225,2.0,2.0,0.332,0.332,Single-slot,30.0,1x VGA,1x Molex,6.0,1.1,AMD,,,,
2000,TSMC,250.0,14.0,112.0,End-of-life,166.0,166.0,0.032,SDR,128.0,2.6559998989105225,2.0,2.0,0.332,0.332,Single-slot,60.0,1x VGA,None,6.0,1.1,AMD,,,,
1999,TSMC,250.0,8.199999809265137,74.0,End-of-life,143.0,143.0,0.008,SDR,128.0,2.2880001068115234,2.0,1.0,0.14300000000000002,0.28600000000000003,Single-slot,15.0,1x VGA,None,6.0,1.1,AMD,,,,
1999,TSMC,250.0,8.199999809265137,74.0,End-of-life,143.0,143.0,0.012,SDR,128.0,2.2880001068115234,2.0,1.0,0.14300000000000002,0.28600000000000003,Single-slot,15.0,1x VGA,None,6.0,1.1,AMD,,,,
1999,TSMC,250.0,8.199999809265137,74.0,End-of-life,143.0,143.0,0.016,SDR,128.0,2.2880001068115234,2.0,1.0,0.14300000000000002,0.28600000000000003,Single-slot,15.0,1x VGA,None,6.0,1.1,AMD,,,,
1999,TSMC,250.0,8.199999809265137,74.0,End-of-life,143.0,143.0,0.016,SDR,128.0,2.2880001068115234,2.0,1.0,0.14300000000000002,0.28600000000000003,Single-slot,15.0,1x VGA,None,6.0,1.1,AMD,,,,
1999,TSMC,250.0,8.199999809265137,74.0,End-of-life,143.0,143.0,0.016,SDR,128.0,2.2880001068115234,2.0,1.0,0.14300000000000002,0.28600000000000003,Single-slot,15.0,1x VGA,None,6.0,1.1,AMD,,,,
1999,TSMC,250.0,8.199999809265137,74.0,End-of-life,166.0,166.0,0.016,SDR,128.0,2.6559998989105225,2.0,1.0,0.166,0.332,Single-slot,15.0,1x VGA,None,6.0,1.1,AMD,,,,
1999,TSMC,250.0,8.199999809265137,74.0,End-of-life,166.0,166.0,0.016,SDR,128.0,2.6559998989105225,2.0,1.0,0.166,0.332,Single-slot,15.0,1x VGA,None,6.0,1.1,AMD,,,,
1999,TSMC,250.0,8.199999809265137,74.0,End-of-life,183.0,183.0,0.016,SDR,128.0,2.927999973297119,2.0,1.0,0.183,0.366,Single-slot,15.0,1x VGA,None,6.0,1.1,AMD,,,,
1998,TSMC,350.0,4.0,137.0,End-of-life,100.0,100.0,0.016,SDR,128.0,1.600000023841858,1.0,1.0,0.1,0.1,Single-slot,15.0,1x VGA,None,6.0,1.1,AMD,,,,
1998,TSMC,350.0,4.0,137.0,End-of-life,100.0,100.0,0.016,SDR,128.0,1.600000023841858,1.0,1.0,0.1,0.1,Single-slot,15.0,1x VGA,None,6.0,1.1,AMD,,,,
1998,TSMC,350.0,4.0,119.0,End-of-life,90.0,90.0,0.012,EDO,192.0,2.1600000858306885,2.0,1.0,0.09,0.18,Single-slot,15.0,2x VGA,None,6.0,1.1,AMD,,,,
1998,TSMC,350.0,4.0,119.0,End-of-life,90.0,90.0,0.008,EDO,192.0,2.1600000858306885,2.0,1.0,0.09,0.18,Single-slot,15.0,2x VGA,None,6.0,1.1,AMD,,,,
1996,TSMC,500.0,1.0,135.0,End-of-life,50.0,50.0,0.004,EDO,128.0,0.8,1.0,1.0,0.05,0.05,Single-slot,15.0,2x VGA,None,5.0,1.1,AMD,,,,
2013,TSMC,45.0,372.0,168.0,End-of-life,500.0,700.0,0.512,GDDR3,128.0,22.399999618530273,16.0,8.0,4.0,8.0,,120.0,No outputs,,9.0c (9_3),,ATI,240,240.0,0.24,3.0
2012,TSMC,55.0,956.0,256.0,End-of-life,750.0,850.0,1.024,GDDR3,128.0,27.200000762939453,40.0,8.0,6.0,30.0,Single-slot,76.0,1x DVI,1x 6-pin,10.1 (10_1),3.3,ATI,800,800.0,1.2,4.1
2012,TSMC,55.0,956.0,256.0,End-of-life,625.0,1050.0,1.024,GDDR4,128.0,33.599998474121094,40.0,8.0,5.0,25.0,Single-slot,76.0,1x DVI,1x 6-pin,10.1 (10_1),3.3,ATI,800,800.0,1.0,4.1
2012,TSMC,40.0,627.0,104.0,End-of-life,550.0,800.0,1.024,GDDR3,128.0,25.600000381469727,20.0,8.0,4.400000095367432,11.0,,20.0,No outputs,,11.2 (11_0),4.4,ATI,400,400.0,0.44,5.0
2012,TSMC,40.0,292.0,59.0,End-of-life,650.0,400.0,0.512,GDDR3,64.0,6.400000095367432,8.0,4.0,2.5999999046325684,5.199999809265137,Single-slot,19.0,"1x DVI
1x HDMI 1.3a
1x VGA",None,11.2 (11_0),4.4,ATI,80,80.0,0.10400000000000001,5.0
2012,TSMC,40.0,292.0,59.0,End-of-life,650.0,500.0,1.024,GDDR3,64.0,8.0,8.0,4.0,2.5999999046325684,5.199999809265137,Single-slot,19.0,"1x DVI
1x HDMI 1.3a
1x VGA",None,11.2 (11_0),4.4,ATI,80,80.0,0.10400000000000001,5.0
2011,TSMC,40.0,2154.0,334.0,End-of-life,700.0,1000.0,2.0,GDDR5,256.0,128.0,72.0,32.0,22.399999618530273,50.400001525878906,Single-slot,138.0,1x DisplayPort 1.1,1x 6-pin,11.2 (11_0),4.4,ATI,1440,1440.0,2.0160000324249268,5.0
2011,TSMC,55.0,242.0,73.0,End-of-life,600.0,400.0,0.512,DDR2,64.0,6.400000095367432,8.0,4.0,2.4000000953674316,4.800000190734863,Single-slot,25.0,"1x DVI
1x HDMI 1.3a
1x DisplayPort 1.0",None,10.1 (10_1),3.3,ATI,80,80.0,0.096,4.1
2011,TSMC,55.0,378.0,135.0,End-of-life,796.0,693.0,0.512,GDDR3,128.0,22.18000030517578,8.0,4.0,3.184000015258789,6.368000030517578,Single-slot,65.0,"2x DVI
1x S-Video",None,10.1 (10_1),3.3,ATI,120,120.0,0.191,4.1
2011,TSMC,55.0,514.0,146.0,End-of-life,600.0,667.0,1.024,GDDR3,128.0,21.34000015258789,32.0,8.0,4.800000190734863,19.200000762939453,Single-slot,55.0,"2x DVI
1x S-Video",,10.1 (10_1),3.3,ATI,320,320.0,0.384,4.1
2011,TSMC,40.0,292.0,59.0,End-of-life,650.0,600.0,1.024,GDDR3,64.0,9.600000381469727,8.0,4.0,2.5999999046325684,5.199999809265137,Single-slot,19.0,"1x DVI
1x HDMI 1.3a
1x VGA",,11.2 (11_0),4.4,ATI,80,80.0,0.10400000000000001,5.0
2011,TSMC,40.0,716.0,118.0,End-of-life,650.0,500.0,1.024,GDDR3,128.0,16.0,16.0,4.0,2.5999999046325684,10.399999618530273,Single-slot,39.0,"1x DVI
1x HDMI 1.3a
1x VGA",None,11.2 (11_0),4.4,ATI,320,320.0,0.41600000000000004,5.0
2011,TSMC,40.0,627.0,104.0,End-of-life,650.0,390.0,1.024,GDDR3,128.0,12.479999542236328,16.0,8.0,5.199999809265137,10.399999618530273,Single-slot,39.0,"1x DVI
1x HDMI 1.3a
1x VGA",None,11.2 (11_0),4.4,ATI,320,320.0,0.41600000000000004,5.0
2011,TSMC,40.0,627.0,104.0,End-of-life,775.0,1000.0,1.024,GDDR3,128.0,32.0,20.0,8.0,6.199999809265137,15.5,Single-slot,64.0,"1x DVI
1x HDMI 1.3a
1x VGA",,11.2 (11_0),4.4,ATI,400,400.0,0.62,5.0
2011,TSMC,40.0,627.0,104.0,End-of-life,775.0,1000.0,1.024,GDDR5,128.0,64.0,20.0,8.0,6.199999809265137,15.5,Single-slot,64.0,"1x DVI
1x HDMI 1.3a
1x VGA",,11.2 (11_0),4.4,ATI,400,400.0,0.62,5.0
2010,TSMC,40.0,292.0,59.0,End-of-life,500.0,500.0,0.512,DDR3,256.0,32.0,8.0,4.0,2.0,4.0,Single-slot,17.0,4x mini-DisplayPort 1.1,None,11.2 (11_0),4.4,ATI,80,80.0,0.08,5.0
2010,TSMC,40.0,627.0,104.0,End-of-life,650.0,800.0,1.024,GDDR5,128.0,51.20000076293945,20.0,8.0,5.199999809265137,13.0,,26.0,No outputs,,11.2 (11_0),4.4,ATI,400,400.0,0.52,5.0
2010,TSMC,40.0,1040.0,166.0,End-of-life,700.0,1000.0,1.024,GDDR5,128.0,64.0,40.0,16.0,11.199999809265137,28.0,MXM Module,50.0,No outputs,None,11.2 (11_0),4.4,ATI,800,800.0,1.12,5.0
2010,TSMC,55.0,242.0,73.0,End-of-life,500.0,800.0,0.512,GDDR3,256.0,51.20000076293945,8.0,4.0,2.0,4.0,Single-slot,35.0,1x DMS-59,None,10.1 (10_1),3.3,ATI,80,80.0,0.08,4.1
2010,TSMC,40.0,627.0,104.0,End-of-life,650.0,900.0,0.512,DDR3,64.0,14.399999618530273,20.0,8.0,5.199999809265137,13.0,Single-slot,43.0,"1x DVI
1x DisplayPort 1.1",None,11.2 (11_0),4.4,ATI,400,400.0,0.52,5.0
2010,TSMC,40.0,627.0,104.0,End-of-life,775.0,900.0,1.024,GDDR5,128.0,57.599998474121094,20.0,8.0,6.199999809265137,15.5,Single-slot,69.0,"1x DVI
2x DisplayPort 1.1",None,11.2 (11_0),4.4,ATI,400,400.0,0.62,5.0
2010,TSMC,40.0,1040.0,166.0,End-of-life,690.0,1000.0,1.024,GDDR5,128.0,64.0,40.0,16.0,11.039999961853027,27.600000381469727,Single-slot,74.0,"1x DVI
2x DisplayPort 1.1",None,11.2 (11_0),4.4,ATI,800,800.0,1.104,5.0
2010,TSMC,40.0,1040.0,166.0,End-of-life,690.0,1000.0,1.024,GDDR5,128.0,64.0,40.0,16.0,11.039999961853027,27.600000381469727,Single-slot,74.0,2x DVI,None,11.2 (11_0),4.4,ATI,800,800.0,1.104,5.0
2010,TSMC,40.0,2154.0,334.0,End-of-life,700.0,1000.0,2.0,GDDR5,256.0,128.0,72.0,32.0,22.399999618530273,50.400001525878906,Single-slot,150.0,"1x DVI
2x DisplayPort 1.1",1x 6-pin,11.2 (11_0),4.4,ATI,1440,1440.0,2.0160000324249268,5.0
2010,TSMC,40.0,2154.0,334.0,End-of-life,825.0,1150.0,2.0,GDDR5,256.0,147.1999969482422,80.0,32.0,26.399999618530273,66.0,Dual-slot,208.0,"4x DisplayPort 1.1
1x S-Video",2x 6-pin,11.2 (11_0),4.4,ATI,1600,1600.0,2.640000104904175,5.0
2010,TSMC,40.0,2154.0,334.0,End-of-life,850.0,1150.0,4.0,GDDR5,256.0,147.1999969482422,80.0,32.0,27.200000762939453,68.0,Dual-slot,250.0,"6x mini-DisplayPort 1.1
1x S-Video",1x 6-pin + 1x 8-pin,11.2 (11_0),4.4,ATI,1600,1600.0,2.7200000286102295,5.0
2010,TSMC,40.0,2154.0,334.0,End-of-life,850.0,1150.0,4.0,GDDR5,256.0,147.1999969482422,80.0,32.0,27.200000762939453,68.0,Dual-slot,225.0,1x DisplayPort 1.1,1x 8-pin,11.2 (11_0),4.4,ATI,1600,1600.0,2.7200000286102295,5.0
2010,,55.0,181.0,67.0,End-of-life,380.0,0.0,0.0,System Shared,0.0,0.0,4.0,4.0,1.5199999809265137,1.5199999809265137,IGP,9.0,No outputs,None,10.1 (10_1),3.3,ATI,40,40.0,0.030399999618530273,4.1
2010,,55.0,181.0,67.0,End-of-life,,0.0,0.0,System Shared,0.0,0.0,4.0,4.0,2.240000009536743,2.240000009536743,IGP,,No outputs,None,10.1 (10_1),3.3,ATI,40,40.0,0.044799999237060545,4.1
2010,,55.0,181.0,67.0,End-of-life,,,,,,,,,,,,,,,,,ATI,40,,,
2010,TSMC,55.0,242.0,73.0,End-of-life,550.0,700.0,0.512,GDDR3,64.0,11.199999809265137,8.0,4.0,2.200000047683716,4.400000095367432,MXM Module,,No outputs,,10.1 (10_1),3.3,ATI,80,80.0,0.088,4.1
2010,TSMC,55.0,242.0,73.0,End-of-life,720.0,900.0,1.024,GDDR3,64.0,14.399999618530273,8.0,4.0,2.880000114440918,5.760000228881836,,15.0,No outputs,,10.1 (10_1),3.3,ATI,80,80.0,0.11519999694824219,4.1
2010,TSMC,55.0,514.0,146.0,End-of-life,600.0,900.0,1.024,GDDR3,128.0,28.799999237060547,32.0,8.0,4.800000190734863,19.200000762939453,,35.0,No outputs,,10.1 (10_1),3.3,ATI,320,320.0,0.384,4.1
2010,TSMC,55.0,242.0,73.0,End-of-life,500.0,600.0,0.512,GDDR3,64.0,9.600000381469727,8.0,4.0,2.0,4.0,MXM Module,10.0,No outputs,,10.1 (10_1),3.3,ATI,80,80.0,0.08,4.1
2010,TSMC,55.0,242.0,73.0,End-of-life,550.0,800.0,0.512,GDDR3,64.0,12.800000190734863,8.0,4.0,2.200000047683716,4.400000095367432,MXM Module,15.0,No outputs,,10.1 (10_1),3.3,ATI,80,80.0,0.088,4.1
2010,TSMC,40.0,292.0,59.0,End-of-life,500.0,800.0,1.024,GDDR3,64.0,12.800000190734863,8.0,4.0,2.0,4.0,,7.0,No outputs,,11.2 (11_0),4.4,ATI,80,80.0,0.08,5.0
2010,TSMC,40.0,292.0,59.0,End-of-life,675.0,800.0,1.024,GDDR3,64.0,12.800000190734863,8.0,4.0,2.700000047683716,5.400000095367432,,11.0,No outputs,,11.2 (11_0),4.4,ATI,80,80.0,0.108,5.0
2010,TSMC,40.0,292.0,59.0,End-of-life,650.0,667.0,1.024,GDDR3,64.0,10.670000076293945,8.0,4.0,2.5999999046325684,5.199999809265137,,11.0,No outputs,,11.2 (11_0),4.4,ATI,80,80.0,0.10400000000000001,5.0
2010,TSMC,55.0,242.0,73.0,End-of-life,720.0,800.0,0.512,GDDR3,64.0,12.800000190734863,8.0,4.0,2.880000114440918,5.760000228881836,MXM Module,15.0,No outputs,,10.1 (10_1),3.3,ATI,80,80.0,0.11519999694824219,4.1
2010,TSMC,40.0,292.0,59.0,End-of-life,750.0,800.0,0.512,GDDR5,64.0,25.600000381469727,8.0,4.0,3.0,6.0,,15.0,No outputs,,11.2 (11_0),4.4,ATI,80,80.0,0.12,5.0
2010,TSMC,55.0,514.0,146.0,End-of-life,450.0,600.0,1.024,GDDR3,128.0,19.200000762939453,32.0,8.0,3.5999999046325684,14.399999618530273,,10.0,No outputs,,10.1 (10_1),3.3,ATI,320,320.0,0.28800000000000003,4.1
2010,TSMC,55.0,514.0,146.0,End-of-life,550.0,800.0,1.024,GDDR3,128.0,25.600000381469727,32.0,8.0,4.400000095367432,17.600000381469727,,15.0,No outputs,,10.1 (10_1),3.3,ATI,320,320.0,0.352,4.1
2010,TSMC,40.0,627.0,104.0,End-of-life,450.0,800.0,1.024,GDDR3,128.0,25.600000381469727,20.0,8.0,3.5999999046325684,9.0,,15.0,No outputs,,11.2 (11_0),4.4,ATI,400,400.0,0.36,5.0
2010,TSMC,55.0,514.0,146.0,End-of-life,675.0,800.0,1.024,GDDR3,128.0,25.600000381469727,32.0,8.0,5.400000095367432,21.600000381469727,,20.0,No outputs,,10.1 (10_1),3.3,ATI,320,320.0,0.432,4.1
2010,TSMC,40.0,627.0,104.0,End-of-life,650.0,795.0,0.512,GDDR3,128.0,25.440000534057617,20.0,8.0,5.199999809265137,13.0,,15.0,No outputs,,11.2 (11_0),4.4,ATI,400,400.0,0.52,5.0
2010,TSMC,40.0,627.0,104.0,End-of-life,650.0,800.0,1.024,GDDR3,128.0,25.600000381469727,20.0,8.0,5.199999809265137,13.0,,26.0,No outputs,,11.2 (11_0),4.4,ATI,400,400.0,0.52,5.0
2010,TSMC,40.0,627.0,104.0,End-of-life,550.0,800.0,1.024,GDDR5,128.0,51.20000076293945,20.0,8.0,4.400000095367432,11.0,,25.0,No outputs,,11.2 (11_0),4.4,ATI,400,400.0,0.44,5.0
2010,TSMC,40.0,627.0,104.0,End-of-life,650.0,800.0,1.024,GDDR5,128.0,51.20000076293945,20.0,8.0,5.199999809265137,13.0,,30.0,No outputs,,11.2 (11_0),4.4,ATI,400,400.0,0.52,5.0
2010,TSMC,40.0,1040.0,166.0,End-of-life,500.0,800.0,1.024,GDDR3,128.0,25.600000381469727,40.0,16.0,8.0,20.0,,24.0,No outputs,,11.2 (11_0),4.4,ATI,800,800.0,0.8,5.0
2010,TSMC,40.0,1040.0,166.0,End-of-life,500.0,1000.0,1.024,GDDR5,128.0,64.0,40.0,16.0,8.0,20.0,,30.0,No outputs,,11.2 (11_0),4.4,ATI,800,800.0,0.8,5.0
2010,TSMC,40.0,1040.0,166.0,End-of-life,628.0,1000.0,1.024,GDDR5,128.0,64.0,40.0,16.0,10.050000190734863,25.1200008392334,MXM Module,30.0,No outputs,,11.2 (11_0),4.4,ATI,800,800.0,1.0050000000000001,5.0
2010,TSMC,40.0,1040.0,166.0,End-of-life,700.0,1000.0,1.024,GDDR5,128.0,64.0,40.0,16.0,11.199999809265137,28.0,MXM Module,50.0,No outputs,,11.2 (11_0),4.4,ATI,800,800.0,1.12,5.0
2010,TSMC,55.0,181.0,67.0,End-of-life,796.0,495.0,0.512,DDR2,64.0,7.920000076293945,4.0,4.0,3.184000015258789,3.184000015258789,Single-slot,30.0,2x DisplayPort,None,10.1 (10_1),3.3,ATI,40,40.0,0.06368000030517579,4.1
2010,,55.0,181.0,67.0,End-of-life,560.0,0.0,0.0,System Shared,0.0,0.0,4.0,4.0,2.240000009536743,2.240000009536743,IGP,,No outputs,,10.1 (10_1),3.3,ATI,40,40.0,0.044799999237060545,4.1
2010,,55.0,181.0,67.0,End-of-life,500.0,0.0,0.0,System Shared,0.0,0.0,4.0,4.0,2.0,2.0,IGP,,No outputs,,10.1 (10_1),3.3,ATI,40,40.0,0.04,4.1
